textID	country|genre	# words	web site	web page	title
848852	IN G 	304	bannedthought.net	http://www.bannedthought.net/Philippines/NDF/index.htm	National Democratic Front of the Philippines - Documents and
849050	IN G 	2283	bhagavad-gita.org	http://www.bhagavad-gita.org/Articles/vyasa.html	Vyasa
849851	IN G 	575	bollywood.com	http://www.bollywood.com/node/23256	I want to do a hardcore action film: Rahul Bose | Bollywood.com
851552	IN G 	1819	chetanbhagat.com	http://www.chetanbhagat.com/other-works/speeches/spark/	Sparks | Chetan Bhagat
851952	IN G 	835	clickjobs.com	http://www.clickjobs.com/kofitable/do-you-love-what-you-do.html	Kofitable › Articles › Do you love what you do? - ClickJobs.com
852650	IN G 	1472	columbia.edu	http://www.columbia.edu/itc/mealac/pritchett/00litlinks/gandhi/part3/308chapter.html	308chapter
852651	IN G 	919	columbia.edu	http://www.columbia.edu/itc/mealac/pritchett/00litlinks/gandhi/part4/424chapter.html	424chapter
852652	IN G 	1005	columbia.edu	http://www.columbia.edu/itc/mealac/pritchett/00litlinks/gandhi/part4/447chapter.html	447chapter
855452	IN G 	284	deccanherald.com	http://www.deccanherald.com/content/292405/2g-auction-not-over-government.html	2G auction not over, government will gain  - Deccan Herald
855852	IN G 	267	desitvbox.com	http://www.desitvbox.com/i-have-many-cousin-sisters-bhavesh-balchandani/	“I have many cousin sisters”: Bhavesh Balchandani | DesiTVBox.com
856752	IN G 	819	dnaindia.com	http://www.dnaindia.com/entertainment/report_box-office-numbers-can-be-deceptive-aamir-khan_1766959	Box office numbers can be deceptive: Aamir Khan - Entertainment
860050	IN G 	1938	espncricinfo.com	http://www.espncricinfo.com/australia-v-south-africa-2012/content/story/590321.html	A year of Kirsten - ESPN Cricinfo
860152	IN G 	44	espncricinfo.com	http://www.espncricinfo.com/ci/content/video_audio/584251.html	Arnold: Should never have gone down to the wire - ESPN Cricinfo
860250	IN G 	2065	espncricinfo.com	http://www.espncricinfo.com/india-v-england-2012/content/current/story/592164.html	Dhoni right to bemoan slow pitches - ESPN Cricinfo
860251	IN G 	1899	espncricinfo.com	http://www.espncricinfo.com/india-v-england-2012/content/current/story/592189.html	Flower admits selection errors - ESPN Cricinfo
860351	IN G 	1738	espncricinfo.com	http://www.espncricinfo.com/magazine/content/story/494724.html	The secret of Zaheer's success - ESPN Cricinfo
860352	IN G 	2453	espncricinfo.com	http://www.espncricinfo.com/magazine/content/story/497612.html	The most destructive batsmen in the last ten overs - ESPN Cricinfo
860951	IN G 	1345	ex-premie.org	http://www.ex-premie.org/papers/ashram.htm	Claims
866750	IN G 	3039	harekrsna.com	http://www.harekrsna.com/practice/4regs/vegetarian/karma.htm	Karma Vegetarianism and Ahimsa - HareKrsna.com
866751	IN G 	498	harekrsna.com	http://www.harekrsna.com/practice/prasadam/protocol/protocol.htm	Prasada Protocol - HareKrsna.com
869052	IN G 	130	iata.org	http://www.iata.org/whatwedo/cargo/efreight/pages/index.aspx	e-freight
875350	IN G 	727	japi.org	http://www.japi.org/october2007/CR-735.htm	Case Report
875651	IN G 	1172	johnrfyfe.com	http://www.johnrfyfe.com/mooltrikona.com/pisces.htm	pisces
876452	IN G 	62	landmarkonthenet.com	http://www.landmarkonthenet.com/the-importance-of-being-earnest-by-oscar-wilde-ebooks-9781909175082-23523347/	The Importance of Being Earnest by Oscar Wilde - Buy online at
877252	IN G 	858	lonelyplanet.com	http://www.lonelyplanet.com/travelblogs/199/2286/What+to+do+in+Mumbai%3F+10+cool+do's?destId=356405	What to do in Mumbai? 10 cool do's - Lonely Planet
882052	IN G 	9276	nanotech-now.com	http://www.nanotech-now.com/products/nanonewsnow/issues/033/033.htm	NanoNews-Now Premium Report #33, March 2006
884950	IN G 	149	ontoplist.com	http://www.ontoplist.com/blogs/living-on-the-other-side-of-the-hill_4b165727d43f7/	LIVING ON THE OTHER SIDE OF THE HILL - OnToplist.com
884952	IN G 	2950	oocities.org	http://www.oocities.org/nbulani/st6.htm	My Bhabhi'
887652	IN G 	2625	...shnavivekananda.info	http://www.ramakrishnavivekananda.info/vivekananda/volume_1/lectures_and_discourses/the_gita_iii.htm	The Gita III
892552	IN G 	1393	...bankoftravancore.com	http://www.statebankoftravancore.com/nristat.htm	NRI info
893952	IN G 	1308	telegraphindia.com	http://www.telegraphindia.com/1120226/jsp/7days/story_15181077.jsp	UP in the air - The Telegraph
894851	IN G 	662	thehindu.com	http://www.thehindu.com/arts/theatre/jest-a-minute/article3954875.ece?css=print	The Hindu : Arts / Theatre : Jest a minute
896350	IN G 	4432	thehindu.com	http://www.thehindu.com/opinion/editorial/article3867176.ece	The Hindu : Opinion / Editorial : Sons who soil
897250	IN G 	71	...indubusinessline.com	http://www.thehindubusinessline.com/industry-and-economy/agri-biz/	Business Line : Industry &amp; Economy / Agri-biz News
900750	IN G 	1692	vedicsciences.net	http://www.vedicsciences.net/articles/darwin-debunked.html	Darwin Debunked - Vedic Science
902652	IN G 	176	zbeanztech.com	http://www.zbeanztech.com/monthly_blogs/11	thank you very much. - | Zesty Beanz
3668050	JM B 	445	...alanceddietguide.com	http://balanceddietguide.com/2920/you-can-expect-massive-results-from-p90x/	You Can Expect Massive Results From P90x | Balanced Diet
3668051	JM B 	525	...alanceddietguide.com	http://balanceddietguide.com/54776/exercise-secrets-for-a-long-healthy-life/	Exercise Secrets For A Long, Healthy Life | Balanced Diet
3668052	JM B 	696	...alanceddietguide.com	http://balanceddietguide.com/54862/raw-detoxification-possible-side-effects/	Raw Detoxification Possible Side Effects | Balanced Diet
3668852	JM B 	968	...cooper.wordpress.com	http://carolynjoycooper.wordpress.com/2012/07/08/jews-and-plantation-slavery-in-the-caribbean/	Jews and Plantation Slavery in the Caribbean | Jamaica Woman
3669250	JM B 	484	classtalkers.com	http://classtalkers.com/food-nutrition/causes-of-food-intolerance/	Causes, Symptoms and Prevention-Food Intolerance | Class Talkers
3672251	JM B 	533	jamaica-gleaner.com	http://jamaica-gleaner.com/gleaner/20120727/sports/sports94.html	Only the fittest will survive - Sports - Jamaica Gleaner - Friday | July
3676950	JM B 	443	...ecarnegiewaymddc.com	http://www.dalecarnegiewaymddc.com/2012/01/13/become-a-procrastination-killer-by-being-smart/	Become a Procrastination Killer by Being SMART | Dale Carnegie
3678951	JM B 	569	...maicatravelforum.com	http://www.jamaicatravelforum.com/helping-the-kids-in-jamaica	Helping the Kids in Jamaica | Jamaica Forum
3679551	JM B 	1538	moringatoday.com	http://www.moringatoday.com/Aminoacids.html	Amino Acids
3815950	JM B 	795	ontheropes.biz	http://ontheropes.biz/	On The Ropes
1347352	JM G 	274	bestjamaica.com	http://bestjamaica.com/reggae.html	Reggae Music
1353151	JM G 	420	jamaica-gleaner.com	http://jamaica-gleaner.com/gleaner/20120710/sports/sports4.html	Royal treatment - Sports - Jamaica Gleaner - Tuesday | July 10, 2012
1353251	JM G 	318	jamaica-gleaner.com	http://jamaica-gleaner.com/gleaner/20120729/ent/ent6.html	Athletes get wonderful Birmingham send-off - Entertainment
1354751	JM G 	341	jamaica-star.com	http://jamaica-star.com/thestar/20110721/news/news10.html	Digicel heads back to the farm - News - Jamaica Star - July 21, 2011
1355252	JM G 	821	jamaica-star.com	http://jamaica-star.com/thestar/20120730/pastor/pastor1.html	Determined to keep him - Tell Me Pastor - Jamaica Star - July 30, 2012
1356652	JM G 	1731	jamericans.net	http://jamericans.net/cgi-bin/bbs61x/webbbs_config.pl/md/read/id/53349/sbj/snoop-lion/	Snoop Lion
1359352	JM G 	330	moa.gov.jm	http://moa.gov.jm/VetServices/common_forages3.php	MOAF - Animal Health
1360852	JM G 	546	negril.com	http://negril.com/forum/archive/index.php/t-1889.html?s=c5238a89966235af704056104faa92a1	Cheapest way to get from Clarendon to Negril? [Archive] - The
1362152	JM G 	1110	...uremusicgroupinc.com	http://signaturemusicgroupinc.com/artistes/storm.html	STORM
1363451	JM G 	193	airjamaica.com	http://www.airjamaica.com/Cuba.aspx	Air Jamaica
1366451	JM G 	1063	corp-strat.com	http://www.corp-strat.com/articles/item/take-a-break.html	Take A Break
1374650	JM G 	2634	jewelresorts.com	http://www.jewelresorts.com/terms-of-use	Terms of Use | Jewel Resorts
1377051	JM G 	4761	mutabaruka.com	http://www.mutabaruka.com/chat.htm	chat
1377351	JM G 	763	ncbinsurance.com	http://www.ncbinsurance.com/investments/omni/23	Terms Of Use - NCB Insurance
1377651	JM G 	35	noosyvoip.com	http://www.noosyvoip.com/cp/html/7.html	MLCR1 landline Auto Dialer - noosyvoip.com
1377752	JM G 	301	obitsjamaica.com	http://www.obitsjamaica.com/obituaries/view/16	David Coore - Obits Jamaica
1380852	JM G 	331	sportsmax.tv	http://www.sportsmax.tv/sport/football/uefa-world-cup-qualifying-wrap-montenegro-rise-northern-ireland-slip/	UEFA World Cup Qualifying Wrap: Montenegro  - SPORTSMAX TV
1382252	JM G 	1226	travelblog.org	http://www.travelblog.org/Central-America-Caribbean/Jamaica/Ocho-Rios/blog-283402.html	Riding Bareback in the Ocean . . . | Travel Blog
1382551	JM G 	367	utech.edu.jm	http://www.utech.edu.jm/services/Financial-Aid/Fin_clearance.html	University of Technology, Jamaica - Financial Aid
1382552	JM G 	317	utech.edu.jm	http://www.utech.edu.jm/services/Financial-Aid/Our_services.html	University of Technology, Jamaica - Financial Aid
1383551	JM G 	456	wiznotes.com	http://www.wiznotes.com/Tutorials/Navigator/Wiznotebooks/tabid/221/Default.aspx	Wiznotebooks
1383552	JM G 	524	wiznotes.com	http://www.wiznotes.com/Tutorials/QuickText/tabid/225/Default.aspx	Quick Text
1823450	JM G 	378	jamaica-star.com	http://jamaica-star.com/thestar/20121129/ent/ent7.html	Young stars face challenging music industry - Entertainment
1824752	JM G 	258	...ehallreggaeworld.com	http://www.dancehallreggaeworld.com/bada-bada.html	Bada Bada
1824951	JM G 	67	geezam.com	http://www.geezam.com/tag/web/	Web | Geezam
3637352	KE B 	680	...log.brazenbraden.com	http://blog.brazenbraden.com/2012/01/30/mentally-preparing-for-the-tour/	Mentally Preparing for the Tour - Brazen Braden
3638450	KE B 	1585	diasporadical.com	http://diasporadical.com/2010/08/02/what-not-to-do-in-a-kenyan-club-part-1/	“What Not To Do In A Kenyan Club”: Part 1 | Diasporadical
3638451	KE B 	2112	diasporadical.com	http://diasporadical.com/2010/08/21/dear-safaricom-soapbox-edition/	Dear Safaricom: Soapbox Edition | Diasporadical
3638452	KE B 	3665	diasporadical.com	http://diasporadical.com/2010/09/23/the-revolution-kenya-will-never-know/	The Revolution Kenya Will Never Know | Diasporadical
3640050	KE B 	496	jubbalandnews.com	http://jubbalandnews.com/?p=9063	The launch of Somali Week Festival 2012 | JubbalandNews
3641350	KE B 	628	mavunochurch.org	http://mavunochurch.org/countmein/?p=261	Victor's Faith Story | Count Me In!!
3641351	KE B 	1327	mavunochurch.org	http://mavunochurch.org/countmein/?p=269	My Faith Story – Kanjii Mbugua | Count Me In!!
3641352	KE B 	607	mavunochurch.org	http://mavunochurch.org/countmein/?p=389	Prayers That Availed Much | Count Me In!!
3643950	KE B 	1275	urbanswaras.co.ke	http://urbanswaras.co.ke/running-tales/post-lewa-run-at-wahome%E2%80%99s/	Post Lewa Run at Wahome's | Running Tales
3643951	KE B 	750	urbanswaras.co.ke	http://urbanswaras.co.ke/running-tales/the-first-ever-juba-marathon/	The First Ever Juba Marathon | Running Tales
3651450	KE B 	552	treeoflives.org	http://www.treeoflives.org/2012/06/29/twenty-one/	Twenty-One | Tree of Lives
1274451	KE G 	397	...lindiasupporters.com	http://arsenalindiasupporters.com/2012/10/19/previewing-arsenals-match-against-the-canaries/	Previewing Arsenal's match against the Canaries - Arsenal India
1276150	KE G 	151	feedplanets.com	http://feedplanets.com/tag/middle-1d0Fpck	Middle
1277650	KE G 	525	justepaydayloan.com	http://justepaydayloan.com/tag/middle/	middle
1279751	KE G 	5828	...rdoris.wordpress.com	http://mydeardoris.wordpress.com/	Dear Doris
1283652	KE G 	3984	afrepren.org	http://www.afrepren.org/news.htm	Energy News
1284250	KE G 	670	africareview.com	http://www.africareview.com/News/Mali-leader-heads-to-Paris-for-tests-after-assault/-/979180/1412352/-/kfgm6s/-/index.html	Mali leader heads to Paris for tests after - Africa Review
1284251	KE G 	529	africareview.com	http://www.africareview.com/News/Martian-rock-that-fell-on-Morocco/-/979180/1310048/-/tdonp9z/-/index.html	Martian meteorite fell over Morocco - Africa Review
1284350	KE G 	1308	africareview.com	http://www.africareview.com/progress/Hope-and-a-strong-spirit-keep-me-going/-/1502374/1618962/-/3lhmir/-/index.html	reading on - Africa Review
1285652	KE G 	1420	...iationeastafrica.com	http://www.aviationeastafrica.com/2012/09/19/kenya-is-not-doing-that-badly-in-conserving-wildlife/	kenya is not doing that badly in conserving wildlife - AVIATION EAST
1286350	KE G 	232	business-africa.com	http://www.business-africa.com/west-africa/	West Africa
1288650	KE G 	1649	dpmf.org	http://www.dpmf.org/images/north-africa-security-senza.html	Editorial
1289050	KE G 	566	envidevpolicy.org	http://www.envidevpolicy.org/2012/04/end-of-jobs-one-employee-robot-and-you_13.html	The End of Jobs: One Employee, a Robot and You - Alex O. Awiti
1289352	KE G 	471	extreme-safari.com	http://www.extreme-safari.com/campsandlodges/kipungani.html	Kipungani
1289450	KE G 	592	fao.org	http://www.fao.org/docrep/U8995E/u8995e01.htm	Preface
1293550	KE G 	269	igpn.org	http://www.igpn.org/news/2012/08/global_warming_may_lead_to_mia.html	News Archives - Global warming may lead to 'Miami Beach in
1293650	KE G 	1378	ilri.cgiar.org	http://www.ilri.cgiar.org/InfoServ/Webpub/fulldocs/BROWSE_IN_AFRICA/Chapter55.htm	Chapter55
1294450	KE G 	1041	irinnews.org	http://www.irinnews.org/printreport.aspx?reportid=96286	print - IRIN
1294451	KE G 	653	irinnews.org	http://www.irinnews.org/printreport.aspx?reportid=96293	print - IRIN
1294452	KE G 	606	irinnews.org	http://www.irinnews.org/printreport.aspx?reportid=96298	print - IRIN
1299151	KE G 	859	mwambao.com	http://www.mwambao.com/tarab.htm	Tarab
1299152	KE G 	1087	mwambao.com	http://www.mwambao.com/visa1.htm	visa1
1301352	KE G 	411	njewasafaris.com	http://www.njewasafaris.com/index.php/Terms-Conditons/car-hire-terms-a-conditions.html	Car Hire Terms &amp; Conditions. | Terms &amp; Conditons
1827250	KE G 	2668	ciikuweds.com	http://ciikuweds.com/author/ciikusmess/page/29/	Newer Entries - Ciiku « From "Yes" to "I Do"
1827251	KE G 	273	ciikuweds.com	http://ciikuweds.com/tag/next-boutique/	next boutique « From "Yes" to "I Do"
1830352	KE G 	757	goal.com	http://www.goal.com/en-ke/news/4744/editorials/2012/09/21/3392368/shelvey-masterclass-demonstrates-england-credentials-puts	Shelvey masterclass demonstrates England credentials &amp; puts 'the
3472650	LK B 	636	blog.etisalat.lk	http://blog.etisalat.lk/its-about-gadgets-whats-new-this-month/	Its About Gadgets – What's New This Month | Etisalat Blog
3472651	LK B 	526	blog.etisalat.lk	http://blog.etisalat.lk/new-phones-in-sri-lanka-2012-november/	New gadgets in Sri Lanka – 2012 November | Etisalat Blog
3472652	LK B 	447	blog.etisalat.lk	http://blog.etisalat.lk/t20-world-cup-lets-roar/	Let's Roar | Etisalat Blog
3475650	LK B 	904	lankahelp.com	http://lankahelp.com/when-will-be-al-result-in-2011-out	when will be A/L result in 2011 out ? | lankahelp.com
3480950	LK B 	365	dailymirror.lk	http://www.dailymirror.lk/news/23174-cpc-loses-60-mln-hedging-case-vs-deutsche-bank.html	CPC loses $60 mln hedging case vs Deutsche Bank | Breaking News
3480951	LK B 	107	dailymirror.lk	http://www.dailymirror.lk/news/23217-another-oil-leak-.html	Video: Another oil leak | Breaking News
3480952	LK B 	242	dailymirror.lk	http://www.dailymirror.lk/news/23251-court-orders-a-report-on-dumindas-skull-parts.html	Court orders a report on Duminda's skull parts | Breaking News
3483051	LK B 	1800	janapriya.net	http://www.janapriya.net/2008/08/12/lakshman-kadirgamar/	Lakshman Kadirgamar | Janapriya.net
3484352	LK B 	814	nnulk.com	http://www.nnulk.com/2011/12/metered-tuk-tuks-in-sri-lanka.html	nnulks' Blog: Metered Tuk Tuks in Sri Lanka - Opportunities
3485850	LK B 	1544	tamilsolidarity.org	http://www.tamilsolidarity.org/?p=2091	Sri Lanka's Killing Fields: War Crimes Unpunished -ReviewTS-Tamil
3486150	LK B 	69	theanimalsvideo.com	http://www.theanimalsvideo.com/documentary/documentary-parrot/	Documentary parrot … | Animals Video
904250	LK G 	500	...hives.dailymirror.lk	http://archives.dailymirror.lk/sections/supp/w@w/210807/15.asp	The kind of chocolate you like - reflects the type of  - Daily Mirror
904351	LK G 	912	asiantribune.com	http://asiantribune.com/news/2010/11/26/dreams-world-palm-your-hand	The Dreams Of The World, In The Palm Of Your Hand | Asian Tribune
908750	LK G 	815	journals.sjp.ac.lk	http://journals.sjp.ac.lk/index.php/JTFE/about/submissions	Submissions
912052	LK G 	551	...nka.saarctourism.org	http://sri-lanka.saarctourism.org/sri-lanka-natural-and-cultural-treasures.html	Natural Cultural Tour - Sri Lanka - SAARC Tourism
915252	LK G 	295	adaderana.lk	http://www.adaderana.lk/news.php?nid=19431	Lankan cricket needs to plan meticulously for future - Haroon Lorgat
915452	LK G 	45931	aimwell.org	http://www.aimwell.org/Books/Mahasi/Purabheda/purabheda.html	Purabheda
916250	LK G 	1148	asiantribune.com	http://www.asiantribune.com/?q=node/12719	How Does the LTTE End? | Asian Tribune
916251	LK G 	855	asiantribune.com	http://www.asiantribune.com/?q=node/13070	Open the gates of hell - and let my people go … | Asian Tribune
916252	LK G 	1919	asiantribune.com	http://www.asiantribune.com/?q=node/13334	Caught in the Middle | Asian Tribune
916350	LK G 	458	asiantribune.com	http://www.asiantribune.com/news/2010/02/06/if-you-want-make-change-join-politics-rahul	If You Want To Make A Change, Join Politics - Rahul | Asian Tribune
916551	LK G 	1812	asiantribune.com	http://www.asiantribune.com/news/2012/04/21/extremist-way	The Extremist Way | Asian Tribune
918650	LK G 	1783	ceylonrealty.com	http://www.ceylonrealty.com/popup_pages/New%20Folder/godamunna.htm	Untitled Document - Ceylon Realty
921750	LK G 	291	derana.lk	http://www.derana.lk/dreamstar/form_post_new_comment.php?vId=637	Dreamstar - Video comment
924750	LK G 	130	hayleystours.com	http://www.hayleystours.com/tour-packages/a-little-bit-of-everything	A little bit of everything - Hayleys Tours
925150	LK G 	669	iamnotterrorist.com	http://www.iamnotterrorist.com/News12092012_02.php	Sathya
925750	LK G 	1509	infolanka.com	http://www.infolanka.com/org/srilanka/hist/94.htm	Midwee02
925751	LK G 	1197	infolanka.com	http://www.infolanka.com/org/srilanka/hist/95.htm	featur14
925752	LK G 	1412	infolanka.com	http://www.infolanka.com/org/srilanka/hist/97.htm	leisure01
926850	LK G 	171	its-hilarious.com	http://www.its-hilarious.com/category/Mis_llan_us/Mad_in_st_f_t_W_rld.htm	Made in Rest of the World : Its-hilarious
926851	LK G 	126	its-hilarious.com	http://www.its-hilarious.com/category/Wif_J_k_s/Diff_r_nt_ini_ns_ab_ut_Diff_r_nt_Wiv_s.htm	What do you think about your wife : Its-hilarious
928350	LK G 	655	lankatown.com	http://www.lankatown.com/termsofuse.aspx	Lankatown :: Terms of Use
929551	LK G 	850	lkwebnews.com	http://www.lkwebnews.com/english-news/Sri-Lanka-power-sector-troubles-continue-with-breakdown.html	Sri Lanka power sector troubles continue with  - Lkwebnews.com
929950	LK G 	444	maxipriest.com	http://www.maxipriest.com/lyrics/lyricsAZ/NeverJudge.htm	Never Judge
930150	LK G 	862	mirissa.com	http://www.mirissa.com/mirissabeach.htm	The most beautiful beach in Sri Lanka - Mirissa.com - Mirissa Beach
932452	LK G 	1563	right2lifelanka.org	http://www.right2lifelanka.org/new/newsview.php?id=188	NEGOMBO POLICE ASSAULT TO A PERSON AGAIN - Right To Life
932550	LK G 	787	...ootsweb.ancestry.com	http://www.rootsweb.ancestry.com/~lkawgw/hfelsinger.htm	How zat
938952	LK G 	125	thesunhouse.com	http://www.thesunhouse.com/house.html	Intro - The Sun House
939351	LK G 	396	tnlrocks.com	http://www.tnlrocks.com/test	Lykke Li
941251	LK G 	518	wpc.gov.lk	http://www.wpc.gov.lk/child/services2.php	Minimizing Children getting Institutionalized - Department of
941252	LK G 	883	wpc.gov.lk	http://www.wpc.gov.lk/child/services3.php	Socializing of the Institutionalized Children - Department of
3540450	MY B 	704	...eaddict.blogspot.com	http://bundleaddict.blogspot.com/2012/10/ba-2571-pink-floyd-dark-side-of-moon.html	(BA-2571) Pink Floyd - Bundle Addict
3540451	MY B 	721	...eaddict.blogspot.com	http://bundleaddict.blogspot.com/2012/11/ba-2707-louis-vuitton-long-sleeve.html	(BA-2707) Louis Vuitton Long Sleeve Stretch Dress-A - Bundle Addict
3541350	MY B 	419	duniawilma.com	http://duniawilma.com/2012/09/zodiac-sign/	Zodiac Sign
3542451	MY B 	762	...enwings.blogspot.com	http://herfrozenwings.blogspot.com/2012/09/brazilian-quick-rolls.html	frozen wings: Brazilian Quick Rolls- # Twelve Loaves
3545950	MY B 	562	pulauredang.net	http://pulauredang.net/enjoying-holidays-in-florida	Enjoying Holidays In Florida | Redang Island
3547950	MY B 	588	tvbnews.info	http://tvbnews.info/2012/11/22/aaron-kwok-praises-lynn-xiong-as-at-all-the-time.html	Aaron Kwok praises Lynn Xiong as at all the time - Hong Kong TVB
3549752	MY B 	686	dearlindal.com	http://www.dearlindal.com/2012/08/27/tokyo-winter-2008-day-2/	Tokyo, Winter 2008 – Day 2 | Dear Linda L.
3550551	MY B 	116	hdleak.com	http://www.hdleak.com/a-touch-of-cloth-s01e01/	A Touch Of Cloth S01E01 : HD Leak - 1080P , 720P , TrueHD
3554652	MY B 	615	vvens.com	http://www.vvens.com/?p=4014	My Twenty-Fourth #02 | vvens.com
3554850	MY B 	593	yp.org.my	http://www.yp.org.my/yp-2011/index.php?option=com_kunena&amp;func=view&amp;catid=2&amp;id=1942&amp;Itemid=44&amp;lang=en	cheap sm1
3823552	MY B 	499	...hafhas.wordpress.com	http://nadhafhas.wordpress.com/2012/12/03/unexpected-event/	unexpected event | I'm not crazy
3825652	MY B 	372	postme.com.my	http://www.postme.com.my/blog/merdeka-merdeka-merdeka/	MERDEKA, MERDEKA, MERDEKA!!!!!!!!!! - PostMe.Com.My
1052850	MY G 	8082	...momogun.blogspot.com	http://akimomogun.blogspot.com/	Aki Momogun
1052852	MY G 	967	...p-bebas.blogspot.com	http://aku-mahu-hidup-bebas.blogspot.com/	PieceBlog
1053452	MY G 	9793	...sylum60.blogspot.com	http://asylum60.blogspot.com/	myAsylum
1056852	MY G 	1099	...odiotkk.blogspot.com	http://foodiotkk.blogspot.com/	Foodiot KK
1057452	MY G 	903	...uturefastforward.com	http://futurefastforward.com/feature-articles/6946	Von Greyerz - Bank Failures, Disorder, Massive Panic &amp; Gold - By
1058750	MY G 	3279	julianhopkins.net	http://julianhopkins.net/	anthroblogia
1063552	MY G 	1049	site.tantwaneng.com	http://site.tantwaneng.com/main/4101/index.asp?pageid=106411&amp;t=q--a	Q &amp; A
1063651	MY G 	1752	sophiagoh.com	http://sophiagoh.com/	one plus one
1066052	MY G 	4601	...ritwins.blogspot.com	http://tritwins.blogspot.com/	TriTwins
1067652	MY G 	722	amway2u.com	http://www.amway2u.com/corporate/en_US/amabouttoday_MY.jsp	Amway Today
1067750	MY G 	412	aprag.org	http://www.aprag.org/scripts/view-member.asp?recordid=375	APRAG - APRAG Members
1068751	MY G 	185	badmintoncentral.com	http://www.badmintoncentral.com/forums/showthread.php/116535-Voltric-80	Voltric 80
1073851	MY G 	887	...alschoolmalaysia.org	http://www.globalschoolmalaysia.org/Management/BoardofAdvisorsInternational.aspx	Board of Advisors (International)
1079051	MY G 	1018	marimoballs.com	http://www.marimoballs.com/	Marimo Balls
1083750	MY G 	1424	royalark.net	http://www.royalark.net/Georgia/kartli.htm	kartli
1083752	MY G 	705	royalark.net	http://www.royalark.net/Korea/korea.htm	KOREA
1084850	MY G 	277	stylecovered.com	http://www.stylecovered.com/	StyleCovered
1088050	MY G 	423	venusbuzz.com	http://www.venusbuzz.com/archives/32597/it-turns-out-size-does-matter/	It Turns Out Size Really Does Matter - VenusBuzz.com
1088052	MY G 	431	venusbuzz.com	http://www.venusbuzz.com/archives/33633/malaysia-is-10th-friendliest-nation-in-the-world/	Malaysia is 10th Friendliest Nation in the World - VenusBuzz.com
1834152	MY G 	202	apptimber.com	http://apptimber.com/environment.asp	environment
1835150	MY G 	689	...ariabby.blogspot.com	http://lemariabby.blogspot.com/	Lemari Abby
1835852	MY G 	332	...the-man.blogspot.com	http://sean-the-man.blogspot.com/2006/06/mahathir-vs-abdullah-badawi-according.html	Mahathir vs Abdullah Badawi. According to the  - Sean The Man
1839451	MY G 	59	rimba.com	http://www.rimba.com/pdsam1f/pdsam1.html	pdsam1
1840250	MY G 	1023	venusbuzz.com	http://www.venusbuzz.com/archives/10795/commitment-phobia-how-to-make-your-man-commit/	How to Make Your Man Marry You - Venusbuzz.com
1840251	MY G 	421	venusbuzz.com	http://www.venusbuzz.com/archives/11829/should-children-be-13-to-get-a-facebook-account/	Should Children be 13 to Get A Facebook Account? - Venusbuzz.com
3604650	NG B 	759	adamsummerton.com	http://adamsummerton.com/2012/11/23/is-guardiola-really-chelseas-managerial-panacea/	Is Guardiola Really Chelsea's Managerial Panacea - adamsummerton
3604850	NG B 	1778	aglobalpartners.com	http://aglobalpartners.com/our-leadership/	Leadership
3606951	NG B 	663	financialangle.com	http://financialangle.com/2012/09/25/the-resurgence-of-armed-robbery/	THE RESURGENCE OF ARMED ROBBERY | Financial And
3607151	NG B 	508	ftsfnigeria.org	http://ftsfnigeria.org/forum/read.php?1,51879,51879	A warm girl
3618450	NG B 	1308	osundefender.org	http://www.osundefender.org/?p=72392	Olumhense: Private Jets For Jesus | OSUN DEFENDER
3620352	NG B 	791	yadamag.com	http://yadamag.com/breathe-through-your-words/	BREATHE THROUGH YOUR WORDS | Yada Magazine
3863451	NG B 	1466	businessnews.com.ng	http://businessnews.com.ng/2012/11/05/ifeanyi-ubah-is-a-fraudster-of-magnitude-cosmas-maduka/	Ifeanyi Ubah is a Fraudster of Magnitude - Cosmas Maduka
3864251	NG B 	427	musichief.com	http://musichief.com/interview-musichief-meets-up-with-h-o-g/	Interview :: Musichief meets up with H.O.G | musichief.com
3864651	NG B 	1058	oonwoye.com	http://oonwoye.com/2012/09/11/update-to-my-glo-scam-post/	Update To My GLO Scam Post | OoTheNigerian
3866552	NG B 	1654	peoplestimesng.com	http://www.peoplestimesng.com/1/?p=335	Responsive capacity building to tackle skills shortage - Peoples Times
1200050	NG G 	89	...rl.shutterchance.com	http://blackpearl.shutterchance.com/photoblog/116116.htm	Eyes at the Back of my head. - Pearl Studios - Shutterchance
1200950	NG G 	1362	...lyindependentnig.com	http://dailyindependentnig.com/2012/11/i-proposed-to-my-wife-the-first-time-i-got-in-touch-hassan-rilwan/	I proposed to my wife the first time I got in touch – Hassan Rilwan
1201650	NG G 	728	emeagwali.com	http://emeagwali.com/photos/biafra/template.html	Biafra
1201751	NG G 	422	eventarcade.com	http://eventarcade.com/?p=628	National Business Leadership Forum: October 8th &amp; 9th, 2012
1204752	NG G 	1587	...ypaper.wordpress.com	http://mypenmypaper.wordpress.com/2012/08/22/what-if-theres-no-hell-by-rudolf-ogoo-okonkwo/	What If There's No Hell? By Rudolf Ogoo Okonkwo « My Pen and My
1207952	NG G 	53	...es.shutterchance.com	http://randomimages.shutterchance.com/image/2010/07/17/it-was-a-dark-and-stormy-night/	It was a dark and stormy night.... - randomimages - Shutterchance
1211350	NG G 	626	afren.com	http://www.afren.com/afreneax/ethiopia.html	Ethiopia
